final_price,location,ownership_form,number_of_rooms,living_area,balcony,year_of_construction,fee,operational_cost,leasehold_fee,housing_association,sale_year,sale_month,sale_day,floor_number,top_floor_number,elevator_presence,latitude,longitude
1890000,"City / Triangeln, Malmö kommun",Bostadsrätt,2,63.5,NA,1990,3900,4020,NA,NA,2015,7,1,NA,NA,NA,55.5982218,13.0012212
2100000,"Stadsteatern / Davidshall, Malmö kommun",Bostadsrätt,2,63,NA,1937,3559,4922,NA,Brf Guvernören 7,2015,6,30,NA,NA,NA,55.597986,12.9931272
1075000,"Rörsjöstaden/Värnhem, Malmö kommun",Bostadsrätt,2,62,NA,NA,3447,NA,NA,BF Iris u.p.a,2015,6,25,NA,NA,NA,55.600599,13.0277894
600000,"Högaholm/Almvik, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3387,2520,NA,HSB Brf Högaholm,2015,6,21,NA,NA,NA,55.5594757,13.010268
1060000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62,NA,1973,3210,NA,NA,HSB Brf Lindeborg,2015,6,18,NA,NA,NA,55.5574555,12.9875917
740000,"Östra Sorgenfri, Malmö kommun",Bostadsrätt,3,63.5,NA,1955,3796,NA,NA,HSB Brf Ganbo,2015,6,18,NA,NA,NA,55.5909046,13.0307474
860000,"Nobel/Sorgenfri, Malmö kommun",Bostadsrätt,2,62.8,NA,1947,3972,3900,NA,Brf Ronnebygatan 39,2015,6,17,NA,NA,NA,55.5928561,13.0239507
570000,"Fosiedal, Malmö kommun",Bostadsrätt,2,63.5,NA,1973,4394,1200,NA,Riksbyggen Brf Malmöhus 24,2015,6,16,NA,NA,NA,55.5748842,12.9879684
930000,"Triangeln, Malmö kommun",Bostadsrätt,2,62,NA,1991,4681,NA,NA,Brf Lekatten,2015,6,14,NA,NA,NA,55.590102,13.0036934
1695000,"Slottsstaden / Fågelbacken, Malmö kommun",Bostadsrätt,3,62.6,NA,1938,2655,6420,NA,Brf Rönneholm,2015,6,13,NA,NA,NA,55.5952281,12.9865808
1200000,"Borgmästaregården, Malmö kommun",Bostadsrätt,2,63.5,NA,1964,3277,NA,NA,HSB Brf Lagmannen,2015,6,10,NA,NA,NA,55.5864503,12.9937154
1450000,"City / Konserthuset, Malmö kommun",Bostadsrätt,2,63,NA,1907,3174,4800,NA,Brf Kastanjen 7,2015,6,9,NA,NA,NA,55.5951937,13.0088295
655000,"Östra Sorgenfri, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3241,NA,NA,HSB Brf Idogheten,2015,6,5,NA,NA,NA,55.5932856,13.0319704
1670000,"Slottstaden, Malmö kommun",Bostadsrätt,2,62.2,NA,1945,3443,NA,NA,BRF Malmöhus nr 1,2015,6,5,NA,NA,NA,55.5978174,12.9712395
635000,"Segevång, Malmö kommun",Bostadsrätt,2,63,NA,1964,2582,2400,NA,Malmöhus 15,2015,6,4,NA,NA,NA,55.6153183,13.0545434
920000,"Möllevången/Södervärn, Malmö kommun",Bostadsrätt,2,62,NA,1992,4722,4993,NA,Riksbyggen Brf Lekatten,2015,6,2,NA,NA,NA,55.5950585,12.992659
1625000,"Slottsstaden, Malmö kommun",Bostadsrätt,2,64,NA,1939,3953,6000,NA,Brf Kilian 5,2015,6,2,NA,NA,NA,55.6016543,12.980564
595000,"Almvik, Malmö kommun",Bostadsrätt,2,64,NA,1973,4218,4836,NA,NA,2015,6,1,NA,NA,NA,55.55915845,13.007426155000589
1295000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62,NA,1972,3224,5600,NA,HSB Brf Henriksdal,2015,5,28,NA,NA,NA,55.5638035,12.987525400000001
715000,"Högaholm, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3387,7600,NA,Hsb Brf Högaholm,2015,5,28,NA,NA,NA,55.5611936,13.0097569
452000,"Fosiedal, Malmö kommun",Bostadsrätt,2,63.5,NA,1973,4363,2040,NA,Riksbyggens Brf Malmöhus Nr 24,2015,5,27,NA,NA,NA,55.5745617,12.9877535
810000,"Östra Sorgenfri, Malmö kommun",Bostadsrätt,3,63.5,NA,1955,3796,NA,NA,HSB Brf Ganbo,2015,5,27,NA,NA,NA,55.5909046,13.0307474
1495000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,64,NA,1900,3566,5688,NA,NA,2015,5,22,NA,NA,NA,55.6028599,13.0197154
2000000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,63,NA,1901,3341,6864,NA,Brf Kornetten 22,2015,5,21,NA,NA,NA,55.6007513,13.0117793
2100000,"Dockan, Malmö kommun",Bostadsrätt,2,62,NA,2011,3420,NA,NA,Brf Skrovet,2015,5,21,NA,NA,NA,55.613285,12.990698
1595000,"City/Drottningtorget, Malmö kommun",Bostadsrätt,2,64,NA,1986,3412,4800,NA,HSB Brf Utanverket,2015,5,21,NA,NA,NA,55.6067918,13.0132665
1000000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62,NA,NA,3233,3000,NA,NA,2015,5,21,NA,NA,NA,55.5634156,12.9873252
1625000,"Slottsstaden, Malmö kommun",Bostadsrätt,3,63,NA,1953,2967,5000,NA,Hsb Brf Bornholm I Malmö,2015,5,20,NA,NA,NA,55.5937148,12.9804835
510000,"Almvik/Högaholm, Malmö kommun",Bostadsrätt,2,64,NA,1970,3605,3240,NA,HSB Brf Högaholm,2015,5,19,NA,NA,NA,55.5599917,13.0119203
965000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62,NA,1973,3188,NA,NA,HSB Brf Lindeborg,2015,5,19,NA,NA,NA,55.5574619,12.9872401
1400000,"Hästhagen/ Fågelbacken/ Slotts, Malmö kommun",Bostadsrätt,2,63,NA,1993,3863,4525,NA,Riksbyggen Brf Stallmästaren,2015,5,13,NA,NA,NA,55.5952281,12.9865808
1800000,"Limhamn, Malmö kommun",Bostadsrätt,2,64,NA,2011,3657,380,NA,Brf Allén,2015,5,12,NA,NA,NA,55.5730448,12.9250458
1275000,"Borgmästaregården, Malmö kommun",Bostadsrätt,2,63.5,NA,1964,3356,1200,NA,HSB Brf Lagmannen,2015,5,12,NA,NA,NA,55.5864503,12.9937154
905000,"Östra Sorgenfri, Malmö kommun",Bostadsrätt,3,63.5,NA,1955,3796,5040,NA,HSB Brf Ganbo,2015,5,7,NA,NA,NA,55.5909046,13.0307474
1380000,"Östra Sorgenfri, Malmö kommun",Bostadsrätt,3,64,NA,1958,3297,7950,NA,Hsb Brf Gertrud,2015,5,6,NA,NA,NA,55.5928561,13.0239507
1510000,"Slottsstaden / Ribersborg, Malmö kommun",Bostadsrätt,2,64,NA,1945,3996,5400,NA,Brf Krageholm,2015,5,5,NA,NA,NA,55.6016543,12.980564
730000,"Segevång, Malmö kommun",Bostadsrätt,2,64,NA,1964,2582,5735,NA,Riksbyggens Brf Malmöhus Nr 15,2015,4,30,NA,NA,NA,55.6153183,13.0545434
1600000,"Slottsstaden, Malmö kommun",Bostadsrätt,2,63,NA,1951,3006,NA,NA,HSB Brf Pukan,2015,4,30,NA,NA,NA,55.5942129,12.9656625
1325000,"City/Triangeln, Malmö kommun",Bostadsrätt,3,62.5,NA,1896,4352,NA,NA,Brf Morkullan,2015,4,30,NA,NA,NA,55.5970275,13.0070072
2250000,"Västra Hamnen, Malmö kommun",Bostadsrätt,2,62,NA,2007,3623,2700,NA,Brf Fören 5,2015,4,29,NA,NA,NA,55.6082929,12.9785619
2195000,"Davidshall, Malmö kommun",Bostadsrätt,3,63,NA,NA,3584,NA,NA,Brf Hertigen i Malmö,2015,4,29,NA,NA,NA,55.5976197,12.9927438
520000,"Almvik/Högaholm, Malmö kommun",Bostadsrätt,2,64,NA,1972,4306,4200,NA,RB BRF Malmöhus 23,2015,4,29,NA,NA,NA,55.5594597,13.006456695522736
910000,"Högaholm, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3621,4585,NA,HSB Brf Högaholm,2015,4,25,NA,NA,NA,55.5623871,13.0099355
765000,"Kirseberg, Malmö kommun",Bostadsrätt,2,62,NA,1952,3927,4000,NA,HSB brf Kanten,2015,4,24,NA,NA,NA,55.6077585,13.0457667
1420000,"Slottsstaden, Malmö kommun",Bostadsrätt,2,62.5,NA,1951,3072,NA,NA,HSB Brf Pukan,2015,4,22,NA,NA,NA,55.5935466,12.9703311
1615000,"Slottsstaden, Malmö kommun",Bostadsrätt,2,63,NA,1935,4119,5040,NA,Brf Reval,2015,4,22,NA,NA,NA,55.5983262,12.9796263
1520000,"Ribersborg, Malmö kommun",Bostadsrätt,2,63,NA,1945,3557,4200,NA,HSB Brf Bollebygd,2015,4,18,NA,NA,NA,55.5984812,12.9784999
1950000,"Victoria Park, Malmö kommun",Bostadsrätt,2,64,NA,2011,3756,8680,NA,Brf Allén i Limhamn,2015,4,17,NA,NA,NA,55.5730448,12.9250458
1780000,"Möllevången, Malmö kommun",Bostadsrätt,2,63,NA,1933,3250,3600,NA,Brf Vågen 2,2015,4,17,NA,NA,NA,55.5915889,13.010172
900000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62,NA,1972,3219,NA,NA,HSB Brf Sofieholm,2015,4,16,NA,NA,NA,55.5589513,12.986869
2420000,"Dockan, Malmö kommun",Bostadsrätt,2,64,NA,2015,3867,7325,NA,Brf Högmasten,2015,4,16,NA,NA,NA,55.6170711,12.9881051
530000,"Fosiedal, Malmö kommun",Bostadsrätt,2,63.5,NA,1973,3994,5600,NA,Riksbyggen Brf Malmöhus nr 24,2015,4,15,NA,NA,NA,55.5739452,12.9872395
865000,"Nydala, Malmö kommun",Bostadsrätt,2,64,NA,1964,3051,1992,NA,HSB Brf Nydala,2015,4,2,NA,NA,NA,55.5737107,13.0158094
510000,"Almvik, Malmö kommun",Bostadsrätt,2,64,NA,1972,3599,3000,NA,Riksbyggen Brf Malmöhus 22,2015,4,2,NA,NA,NA,55.56114345,13.006989097410425
865000,"Blekingsborg/Mobilia, Malmö kommun",Bostadsrätt,2,62,NA,1956,3887,6300,NA,HSB Brf Eriksfält,2015,3,31,NA,NA,NA,55.5770621,13.0033089
1700000,"Slottsstaden, Malmö kommun",Bostadsrätt,3,63,NA,NA,3080,NA,NA,NA,2015,3,31,NA,NA,NA,55.5978174,12.9712395
1895000,"Drottningtorget, Malmö kommun",Bostadsrätt,2,62,NA,2009,3994,NA,NA,Brf Kryddfabriken,2015,3,31,NA,NA,NA,55.607530749999995,13.011030612847222
1065000,"Värnhem, Malmö kommun",Bostadsrätt,2,64,NA,NA,3622,3600,NA,Brf Kaprifolen Malmö,2015,3,30,NA,NA,NA,55.6043021,13.0281359
1200000,"Borgmästaregården, Malmö kommun",Bostadsrätt,2,64,NA,1965,3423,3430,NA,Hsb Brf Domaren,2015,3,24,NA,NA,NA,55.5839246,12.9957361
1305000,"Ribersborg, Malmö kommun",Bostadsrätt,2,62,NA,1945,3789,4200,NA,NA,2015,3,22,NA,NA,NA,55.6016543,12.980564
1720000,"City / Triangeln, Malmö kommun",Bostadsrätt,2,64,NA,1912,3765,4020,NA,NA,2015,3,20,NA,NA,NA,55.5962099,12.9993066
1895000,"S:t knut, Malmö kommun",Bostadsrätt,2,63.5,NA,0,3960,4320,NA,Brf Malmö Nya Egnahemsförening,2015,3,18,NA,NA,NA,55.5962087,13.0165682
550000,"Högaholm, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3408,1800,NA,NA,2015,3,17,NA,NA,NA,55.5611564,13.0105104
1400000,"Slottsstaden, Malmö kommun",Bostadsrätt,2,64,NA,1938,3600,5600,NA,Brf Bjäre,2015,3,16,NA,NA,NA,55.5962157,12.9760663
1400000,"Ribersborg, Malmö kommun",Bostadsrätt,2,63,NA,1938,2852,NA,NA,Brf Divina,2015,3,15,NA,NA,NA,55.6016543,12.980564
695000,"Nydala, Malmö kommun",Bostadsrätt,2,63,NA,1962,2978,8148,NA,HSB Brf Nydala,2015,3,13,NA,NA,NA,55.5737107,13.0158094
1950000,"Limhamn, Malmö kommun",Bostadsrätt,2,64,NA,2011,3657,3144,NA,Brf Allén i Limhamn,2015,3,13,NA,NA,NA,55.5730448,12.9250458
1875000,"Dockan, Malmö kommun",Bostadsrätt,2,63,NA,2011,3275,NA,NA,Brf Skrovet,2015,3,11,NA,NA,NA,55.6137087,12.9904929
1845000,"City, Malmö kommun",Bostadsrätt,2,62.5,NA,1978,2349,5600,NA,Brf Rundelen,2015,3,9,NA,NA,NA,55.6053128,13.0062884
2895000,"Ribersborg / Slottstaden, Malmö kommun",Bostadsrätt,2,64,NA,1916,4416,1560,NA,NA,2015,3,7,NA,NA,NA,55.6021741,12.9821315
2150000,"City, Malmö kommun",Bostadsrätt,2,62,NA,1897,3394,5400,NA,Brf Stadsliv,2015,3,6,NA,NA,NA,55.6046307,13.0020676
1550000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,63,NA,1929,3669,5600,NA,Brf Dadeln 24,2015,3,4,NA,NA,NA,55.6028599,13.0197154
1550000,"Triangeln, Malmö kommun",Bostadsrätt,2,62,NA,0,2819,5600,NA,Brf Kv Kråkan 80,2015,3,2,NA,NA,NA,55.5929886,13.0054011
600000,"Kroksbäck, Malmö kommun",Bostadsrätt,2,64,NA,1966,3458,1200,NA,NA,2015,3,1,NA,NA,NA,55.5770039,12.9754684
575000,"Almvik, Malmö kommun",Bostadsrätt,2,64,NA,1972,4194,3960,NA,Riksbyggen Brf Malmöhus 22,2015,3,1,NA,NA,NA,55.56179665,13.007337892276606
2950000,"Dockan, Malmö kommun",Bostadsrätt,2,62.5,NA,2004,3560,5600,NA,Brf Fyren,2015,2,27,NA,NA,NA,55.614801,12.9915347
870000,"Husie, Malmö kommun",Bostadsrätt,2,63,NA,2004,4784,4968,NA,NA,2015,2,25,NA,NA,NA,55.583354,13.0835272
760000,"Högaholm, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3370,5600,NA,Hsb Brf Högaholm,2015,2,25,NA,NA,NA,55.5617177,13.0098074
1475000,"Ribersborg, Malmö kommun",Bostadsrätt,2,63,NA,1944,4141,5208,NA,Brf Askim 9,2015,2,24,NA,NA,NA,55.6002731,12.9804084
850000,"Östra Sorgenfri/Nobeltorget, Malmö kommun",Bostadsrätt,3,63.5,NA,0,3796,5280,NA,Hsb Brf Ganbo,2015,2,20,NA,NA,NA,55.5909046,13.0307474
520000,"Högaholm, Malmö kommun",Bostadsrätt,2,64,NA,1973,4336,5800,NA,Riksbyggens Brf Malmöhus Nr 23,2015,2,18,NA,NA,NA,55.5594597,13.006456695522736
595000,"Högaholm / Almvik, Malmö kommun",Bostadsrätt,2,64,NA,1973,3563,5300,NA,Riksbyggen Brf Malmöhus nr 23,2015,2,17,NA,NA,NA,55.5594597,13.006456695522736
675000,"Söderkulla, Malmö kommun",Bostadsrätt,2,64,NA,1966,3199,6420,NA,Hsb Brf Artisten,2015,2,17,NA,NA,NA,55.5689073,13.0106147
875000,"Ellstorp, Malmö kommun",Bostadsrätt,2,63,NA,1939,3425,4200,NA,HSB Brf Vidar,2015,2,13,NA,NA,NA,55.6028484,13.0320876
645000,"Fosiedal, Malmö kommun",Bostadsrätt,2,63.5,NA,1973,4183,2800,NA,Riksbyggen Brf Malmöhus nr 24,2015,2,6,NA,NA,NA,55.5743881,12.9876378
1630000,"Slottsstaden, Malmö kommun",Bostadsrätt,3,63,NA,1954,3380,4568,NA,Hsb Brf Lessö,2015,2,6,NA,NA,NA,55.5942129,12.9656625
1700000,"Slussen, Malmö kommun",Annat,2,64,NA,1899,2445,5600,NA,Bf Håkan,2015,2,3,NA,NA,NA,55.6084108,13.0169583
685000,"Almvik/Högaholm, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3764,1500,NA,HSB Brf Högaholm,2015,2,3,NA,NA,NA,55.5616666,13.010885
1595000,"Ribersborg, Malmö kommun",Bostadsrätt,3,64,NA,1957,3645,4800,NA,NA,2015,1,30,NA,NA,NA,55.6018657,12.9741952
635000,"Lönngården, Malmö kommun",Bostadsrätt,2,62,NA,1933,3024,4000,NA,Brf Lönngården,2015,1,29,NA,NA,NA,55.5838238,13.0208544
1600000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,63,NA,1927,3030,2400,NA,Bf Viktoria upa,2015,1,28,NA,NA,NA,55.6034387,13.0187216
750000,"Midhem/Värnhem/Kirseberg, Malmö kommun",Bostadsrätt,3,62.2,NA,1938,2941,7200,NA,Brf Rosendal,2015,1,28,NA,NA,NA,55.6098024,13.0319268
1420000,"Värnhem, Malmö kommun",Bostadsrätt,2,63,NA,1909,3398,5584,NA,BRF Värnhem 1,2015,1,28,NA,NA,NA,55.6057648,13.024838
850000,"Stenkällan, Malmö kommun",Bostadsrätt,3,63,NA,2003,4793,420,NA,NA,2015,1,27,NA,NA,NA,55.5789988,13.0716633
685000,"Högaholm, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3668,1668,NA,NA,2015,1,22,NA,NA,NA,55.5599831,13.0098733
800000,"Blekingsborg/Mobilia, Malmö kommun",Bostadsrätt,3,62.5,NA,1957,4117,2880,NA,HSB Brf Blekingsborg,2015,1,22,NA,NA,NA,55.5771785,13.003139
1750000,"Västra Hamnen, Malmö kommun",Bostadsrätt,2,64,NA,2001,3947,4000,NA,Brf Marinan,2015,1,21,NA,NA,NA,55.6101643,12.974417
1590000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,63.5,NA,0,3435,4395,NA,Brf Ballongfararen,2015,1,12,NA,NA,NA,55.6024797,13.0165041
795000,"Rörsjöstaden / Värnhem, Malmö kommun",Bostadsrätt,2,62,NA,1935,4412,4440,NA,Brf Malmgården,2015,1,9,NA,NA,NA,55.6043778,13.0223322
785000,"Nydala, Malmö kommun",Bostadsrätt,2,63,NA,1962,3081,2352,NA,NA,2015,1,8,NA,NA,NA,55.5737107,13.0158094
1565000,"Slottsstaden, Malmö kommun",Bostadsrätt,3,63,NA,1953,2932,3104,NA,HSB Brf Bornholm,2014,12,19,NA,NA,NA,55.5937148,12.9804835
1590000,"S:t Knut/ Konserthuset, Malmö kommun",Bostadsrätt,2,63,NA,2013,3606,4250,NA,Brf Bageriet 2,2014,12,16,NA,NA,NA,55.5949965,13.0102003
895000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62,NA,1973,3236,5200,NA,Hsb Brf Henriksdal I Malmö,2014,12,16,NA,NA,NA,55.5640699,12.987788
660000,"Högaholm, Malmö kommun",Bostadsrätt,2,64,NA,1970,2687,1500,NA,NA,2014,12,15,NA,NA,NA,55.5625371,13.0117105
565000,"Fosiedal, Malmö kommun",Bostadsrätt,2,63.5,NA,1973,4393,3000,NA,NA,2014,12,15,NA,NA,NA,55.5748842,12.9879684
895000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,62,NA,1934,4324,NA,NA,Brf Malmgården,2014,12,13,NA,NA,NA,55.6043778,13.0223322
1100000,"Södertorp, Malmö kommun",Bostadsrätt,2,62,NA,1972,3413,1200,NA,HSB Brf Södertorp,2014,12,12,NA,NA,NA,55.576124,12.9910349
1250000,"Triangeln / City, Malmö kommun",Bostadsrätt,2,62.5,NA,1939,3231,5100,NA,HSB Brf Vesslan,2014,12,12,NA,NA,NA,55.5932675,13.0076367
1810000,"Slottsstaden, Malmö kommun",Bostadsrätt,2,64,NA,1945,3557,4800,NA,Hsb Brf Bollebygd,2014,12,8,NA,NA,NA,55.5984812,12.9784999
1790000,"S:t Knut, Malmö kommun",Bostadsrätt,2,63,NA,2013,3606,2650,NA,Brf Bageriet 2,2014,12,8,NA,NA,NA,55.5958634,13.0110356
1850000,"S:t Knut / Sankt Knut, Malmö kommun",Annat,2,63,NA,1927,2644,NA,NA,Bf Andréelund,2014,12,5,NA,NA,NA,55.5968662,13.0136301
740000,"Nobel/Sorgenfri, Malmö kommun",Bostadsrätt,3,62,NA,1947,3841,3500,NA,HSB Brf Tapperheten 5,2014,12,3,NA,NA,NA,55.596861,13.0116396
975000,"Borgmästaregården, Malmö kommun",Bostadsrätt,2,63,NA,1966,3121,4200,NA,Riksbyggen Malmöhus 17,2014,11,13,NA,NA,NA,55.58084,12.9937893
740000,"Lönngården, Malmö kommun",Bostadsrätt,2,62,NA,1935,3023,4380,NA,Brf Lönngården,2014,11,11,NA,NA,NA,55.5846028,13.0199528
1450000,"Triangeln, Malmö kommun",Bostadsrätt,2,64,NA,1939,3389,4200,NA,Brf Havsuttern,2014,11,7,NA,NA,NA,55.5933317,13.0034576
1125000,"Nobeltorget, Malmö kommun",Bostadsrätt,3,62.8,NA,1935,3974,6000,NA,Brf Ansvaret,2014,11,5,NA,NA,NA,55.596861,13.0116396
625000,"Högaholm, Malmö kommun",Bostadsrätt,2,64,NA,1973,4163,395,NA,Riksbyggen Brf Malmöhus nr 23,2014,11,3,NA,NA,NA,55.559864250000004,13.007117051271752
985000,"Södertorp, Malmö kommun",Bostadsrätt,2,62,NA,1970,3354,5720,NA,HSB Brf Södertorp i Malmö,2014,10,30,NA,NA,NA,55.5775311,12.9898462
495000,"Almvik, Malmö kommun",Bostadsrätt,2,64,NA,1973,3477,3600,NA,Brf Riksbyggen Malmöhus 23,2014,10,22,NA,NA,NA,55.5594597,13.006456695522736
970000,"Dalaplan / Södervärn, Malmö kommun",Bostadsrätt,2,63.5,NA,1937,3017,5500,NA,Brf Alven,2014,10,21,NA,NA,NA,55.5839859,13.0146846
755000,"Kulladal, Malmö kommun",Bostadsrätt,2,62,NA,1966,2908,3900,NA,HSB Brf Per Albins Hem i Malmö,2014,10,21,NA,NA,NA,55.5712587,13.0020628
1520000,"Slottsstaden/Erikslust, Malmö kommun",Bostadsrätt,2,63,NA,NA,2939,4596,NA,NA,2014,10,17,NA,NA,NA,55.5942129,12.9656625
750000,"Södertorp, Malmö kommun",Bostadsrätt,2,62,NA,1972,3499,4084,NA,HSB Brf Södertorp i Malmö,2014,10,17,NA,NA,NA,55.5764536,12.9904414
1225000,"Hästhagen, Malmö kommun",Bostadsrätt,2,63,NA,1950,3505,8616,NA,HSB Brf Adjutanten,2014,10,15,NA,NA,NA,55.5960695,12.9885196
920000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62.5,NA,1983,4530,3600,NA,Riksbyggen Brf Alphusen,2014,10,15,NA,NA,NA,55.5588004,12.9956343
950000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,62,NA,0,4324,6700,NA,Brf Malmgården,2014,10,14,NA,NA,NA,55.6043778,13.0223322
1785000,"Västra Hamnen, Malmö kommun",Bostadsrätt,3,63,NA,2001,4995,4800,NA,NA,2014,10,10,NA,NA,NA,55.6113703,12.9745317
850000,"Lindeborg / Hyllie, Malmö kommun",Bostadsrätt,2,62,NA,1973,3236,5302,NA,Hsb Brf Henriksdal I Malmö,2014,10,7,NA,NA,NA,55.5655735,12.9895629
1595000,"Västra Hamnen, Malmö kommun",Bostadsrätt,3,63,NA,2001,4995,NA,NA,Brf Salongen 16,2014,10,3,NA,NA,NA,55.6113703,12.9745317
1025000,"Lugnet, Malmö kommun",Bostadsrätt,2,62,NA,1978,4243,3200,NA,Brf Näktergalen 16,2014,10,3,NA,NA,NA,55.59935,13.0049572
815000,"Södervärn / Dalaplan, Malmö kommun",Bostadsrätt,2,62,NA,1937,4363,5100,NA,NA,2014,10,2,NA,NA,NA,55.5871888,13.0073762
2425000,"Västra Hamnen, Malmö kommun",Bostadsrätt,2,63,NA,2014,2999,7995,NA,Brf Ohoj,2014,10,1,NA,NA,NA,55.6143798,12.983799
675000,"Segevång, Malmö kommun",Bostadsrätt,2,63,NA,1964,3427,3000,NA,Riksbyggen Brf Malmöhus 15,2014,9,30,NA,NA,NA,55.6153183,13.0545434
1095000,"Nobeltorget, Malmö kommun",Bostadsrätt,2,63.5,NA,1936,2705,6600,NA,Brf Cirkeln,2014,9,25,NA,NA,NA,55.590437,13.0177416
1130000,"Borgmästaregården, Malmö kommun",Bostadsrätt,2,64,NA,1965,3218,4248,NA,NA,2014,9,16,NA,NA,NA,55.5840957,12.9958405
1650000,"Västra Hamnen, Malmö kommun",Bostadsrätt,2,63,NA,2001,4067,4812,NA,Brf Oskarsgrundet,2014,9,12,NA,NA,NA,55.6115927,12.9752419
895000,"Lindeborg / Hyllie, Malmö kommun",Bostadsrätt,2,62,NA,1973,3169,1700,NA,HSB Brf Lindeborg,2014,9,10,NA,NA,NA,55.5579638,12.9884784
930000,"Kulladal, Malmö kommun",Bostadsrätt,2,62,NA,1966,2944,1320,NA,HSB Brf Per Albins Hem,2014,9,4,NA,NA,NA,55.5707361,13.001123
2425000,"Ön, Malmö kommun",Bostadsrätt,2,62.5,NA,1995,2859,13200,NA,HSB Brf Vindrosen,2014,9,4,NA,NA,NA,55.5893158,12.9203321
1250000,"Slottsstaden, Malmö kommun",Bostadsrätt,2,62,NA,1946,3729,6480,NA,NA,2014,8,31,NA,NA,NA,55.5937269,12.9855227
865000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62,NA,1973,3236,5200,NA,Hsb Brf Henriksdal I Malmö,2014,8,26,NA,NA,NA,55.5635348,12.9885004
620000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62.5,NA,1987,3987,NA,NA,NA,2014,8,26,NA,NA,NA,55.5579985,12.9948887
570000,"Högaholm / Almvik, Malmö kommun",Bostadsrätt,2,64,NA,1971,3428,4200,NA,Riksbyggens Brf Malmöhus Nr 22,2014,8,26,NA,NA,NA,55.56095575,13.006087555013803
1130000,"Folkets Park, Malmö kommun",Bostadsrätt,2,63,NA,1937,3633,4395,NA,brf Ekot,2014,8,22,NA,NA,NA,55.5921563,13.0171439
720000,"Lönngården, Malmö kommun",Bostadsrätt,2,62,NA,1935,3023,3840,NA,Brf Lönngården,2014,8,21,NA,NA,NA,55.5846028,13.0199528
1195000,"Limhamn, Malmö kommun",Bostadsrätt,2,62,NA,1929,3986,3795,NA,Brf Rudan 13,2014,8,21,NA,NA,NA,55.5831145,12.9284662
1595000,"Slottsstaden, Malmö kommun",Bostadsrätt,2,64,NA,0,3646,5649,NA,Brf Bjäre,2014,8,21,NA,NA,NA,55.5961985,12.9758712
1150000,"Borgmästaregården, Malmö kommun",Bostadsrätt,2,64,NA,1965,3059,1560,NA,HSB Brf Domaren,2014,8,20,NA,NA,NA,55.5820839,12.9970758
645000,"Kroksbäck, Malmö kommun",Bostadsrätt,2,64,NA,1966,3280,395,NA,HSB Brf Kroksbäck,2014,8,14,NA,NA,NA,55.576867,12.9763786
625000,"Ö Sorgenfri, Malmö kommun",Bostadsrätt,3,63.5,NA,1955,3650,4800,NA,NA,2014,8,12,NA,NA,NA,55.5909046,13.0307474
570000,"Nydala, Malmö kommun",Bostadsrätt,2,62,NA,1963,3371,3336,NA,Riksbyggen Brf Malmöhus 12,2014,8,12,NA,NA,NA,55.5586925,13.0106418
675000,"Högaholm, Malmö kommun",Bostadsrätt,2,62.5,NA,1971,3295,3480,NA,HSB Brf Högaholm,2014,8,11,NA,NA,NA,55.5620006,13.0098758
1150000,"Lindeborg, Malmö kommun",Bostadsrätt,2,62,NA,1973,3176,4768,NA,Hsb Brf Henriksdal I Malmö,2014,8,11,NA,NA,NA,55.5649602,12.9886688
1430000,"Slussen/Värnhem, Malmö kommun",Bostadsrätt,2,64,NA,1929,3109,5290,NA,Brf Carl i Malmö,2014,8,11,NA,NA,NA,55.6072382,13.0175196
1595000,"Rörsjöstaden, Malmö kommun",Bostadsrätt,2,64,NA,1900,3409,3211,NA,Brf Ballongfararen,2014,7,27,NA,NA,NA,55.6024797,13.0165041
750000,"Södertorp, Malmö kommun",Bostadsrätt,2,62,NA,1971,3439,3732,NA,HSB Brf Södertorp i Malmö,2014,7,16,NA,NA,NA,55.5763124,12.9911453
